ProductID,ProductName,CategoryID,CategoryName,SupplierID,Brand,UnitCost,UnitPrice,ReorderLevel,ReorderQuantity,LaunchDate,IsActive
PRD00382,Garnier Deep Cleansing Clay Mask Select 935,CAT003,Personal Care,SUP017,Garnier,292.91,534.11,84,266,2024-10-01,1
PRD00383,Dove Natural Brightening Serum 30ml Max 672,CAT003,Personal Care,SUP051,Dove,135.74,216.69,74,355,2023-09-27,1
PRD00384,Biotique Deep Cleansing Clay Mask Eco 486,CAT003,Personal Care,SUP058,Biotique,513.64,1012.08,46,174,2024-11-15,1
PRD00385,Mamaearth Deep Cleansing Clay Mask Eco 219,CAT003,Personal Care,SUP023,Mamaearth,278.52,460.87,88,323,2022-06-14,1
PRD00386,Beardo Bamboo Toothbrush Pack of 4 Pro 817,CAT003,Personal Care,SUP060,Beardo,720.78,1129.86,30,126,2023-02-18,1
PRD00387,L'Oreal Natural Brightening Serum 30ml Select 462,CAT003,Personal Care,SUP013,L'Oreal,248.3,446.12,83,392,2022-08-24,1
PRD00388,The Derma Co Charcoal Face Wash 150ml Prime 311,CAT003,Personal Care,SUP059,The Derma Co,256.49,522.1,139,241,2022-02-04,1
PRD00389,L'Oreal Anti-Dandruff Shampoo 400ml Pro 882,CAT003,Personal Care,SUP056,L'Oreal,739.96,1606.86,55,122,2023-08-19,1
PRD00390,L'Oreal Herbal Hair Growth Oil 200ml Plus 882,CAT003,Personal Care,SUP052,L'Oreal,785.33,1246.69,39,171,2022-01-17,1
PRD00391,L'Oreal Gentle Body Wash 500ml Pro 614,CAT003,Personal Care,SUP030,L'Oreal,347.41,716.46,82,267,2021-12-17,1
PRD00392,Mamaearth Broad Spectrum Sunscreen SPF50 Pro 790,CAT003,Personal Care,SUP017,Mamaearth,242.28,436.74,101,242,2023-03-18,1
PRD00393,Biotique Charcoal Face Wash 150ml Eco 727,CAT003,Personal Care,SUP024,Biotique,344.18,526.25,114,203,2024-12-25,1
PRD00394,Dove Broad Spectrum Sunscreen SPF50 Prime 561,CAT003,Personal Care,SUP018,Dove,218.51,327.5,133,325,2022-02-24,1
PRD00395,Beardo Charcoal Face Wash 150ml Classic 976,CAT003,Personal Care,SUP032,Beardo,373.28,562.56,79,271,2021-03-14,1
PRD00396,Beardo Natural Brightening Serum 30ml Select 904,CAT003,Personal Care,SUP011,Beardo,454.7,713.53,132,162,2024-02-23,1
PRD00397,The Derma Co Hydrating Face Moisturizer 100ml Prime 587,CAT003,Personal Care,SUP036,The Derma Co,726.01,,46,108,2023-06-18,1
PRD00398,Garnier Herbal Hair Growth Oil 200ml Pro 521,CAT003,Personal Care,SUP021,Garnier,173.35,358.79,137,200,2022-05-12,1
PRD00399,Beardo Aloe Vera Calming Gel 250ml Eco 893,CAT003,Personal Care,SUP010,Beardo,647.13,1354.99,49,153,2023-08-21,1
PRD00400,Garnier Natural Brightening Serum 30ml Classic 746,CAT003,Personal Care,SUP021,Garnier,551.48,920.96,29,85,2022-06-08,1
PRD00401,Catch Organic Turmeric Powder 500g Prime 719,CAT004,Grocery,SUP034,Catch,628.4,743.9,53,174,2023-12-19,1
PRD00402,Saffola Toor Dal Premium Unpolished 1kg Plus 288,CAT004,Grocery,SUP048,Saffola,818.06,947.11,40,159,2023-12-23,1
PRD00403,Daawat Pure Cold Pressed Mustard Oil 1L Plus 506,CAT004,Grocery,SUP026,Daawat,138.22,158.56,120,290,2021-01-25,1
PRD00404,Fortune Himalayan Pink Rock Salt 1kg Max 368,CAT004,Grocery,SUP019,Fortune,604.38,695.46,49,114,2022-04-24,1
PRD00405,Aashirvaad Toor Dal Premium Unpolished 1kg Plus 639,CAT004,Grocery,SUP035,Aashirvaad,803.86,917.35,47,116,2024-08-28,1
PRD00406,Patanjali Roasted Almonds California 500g Plus 814,CAT004,Grocery,SUP041,Patanjali,533.06,663.68,54,155,2024-09-21,1
PRD00407,Catch Himalayan Pink Rock Salt 1kg Select 593,CAT004,Grocery,SUP010,Catch,533.4,687.91,53,114,2023-07-09,1
PRD00408,Tata Sampann Roasted Almonds California 500g Pro 635,CAT004,Grocery,SUP045,Tata Sampann,782.92,1017.09,47,111,2024-09-01,1
PRD00409,Patanjali Toor Dal Premium Unpolished 1kg Prime 109,CAT004,Grocery,SUP013,Patanjali,738.11,950.85,39,176,2021-09-12,1
PRD00410,Saffola Raw Cashew Nuts Whole 500g Classic 355,CAT004,Grocery,SUP006,Saffola,192.76,245.81,109,362,2024-04-09,1
PRD00411,Daawat Raw Cashew Nuts Whole 500g Prime 391,CAT004,Grocery,SUP009,Daawat,631.85,779.25,42,127,2022-02-06,1
PRD00412,Fortune Roasted Almonds California 500g Eco 732,CAT004,Grocery,SUP004,Fortune,454.75,576.41,122,198,2023-01-05,1
PRD00413,Tata Sampann Himalayan Pink Rock Salt 1kg Plus 204,CAT004,Grocery,SUP010,Tata Sampann,300.31,347.68,116,336,2021-04-03,1
PRD00414,Patanjali Organic Basmati Rice 5kg Elite 450,CAT004,Grocery,SUP003,Patanjali,425.32,546.79,123,245,2024-12-26,1
PRD00415,Fortune Organic Turmeric Powder 500g Plus 157,CAT004,grocery,SUP017,Fortune,286.19,345.23,129,270,2022-04-27,1
PRD00416,Tata Sampann Raw Cashew Nuts Whole 500g Max 886,CAT004,Grocery,SUP048,Tata Sampann,691.79,833.51,53,106,2021-04-15,1
PRD00417,Daawat Pure Cold Pressed Mustard Oil 1L Eco 498,CAT004,Grocery,SUP034,Daawat,661.71,788.29,45,95,2021-12-18,1
PRD00418,Catch Pure Cold Pressed Mustard Oil 1L Eco 753,CAT004,Grocery,SUP041,Catch,315.43,378.6,66,371,2022-02-08,1
PRD00419,Organic Tattva Raw Cashew Nuts Whole 500g Pro 271,CAT004,Grocery,SUP038,Organic Tattva,763.92,950.16,50,176,2022-01-02,1
PRD00420,Patanjali Oats Rolled Breakfast 1kg Plus 480,CAT004,Grocery,SUP004,Patanjali,742.57,876.02,56,86,2023-11-02,1
PRD00421,Aashirvaad Organic Turmeric Powder 500g Max 228,CAT004,Grocery,SUP013,Aashirvaad,486.5,579.98,131,351,2023-08-24,1
PRD00422,Saffola Organic Basmati Rice 5kg Select 841,CAT004,Grocery,SUP035,Saffola,166.93,218.73,122,330,2024-09-10,1
PRD00423,Patanjali Oats Rolled Breakfast 1kg Elite 680,CAT004,Grocery,SUP010,Patanjali,213.9,256.23,119,220,2022-02-17,1
PRD00424,Catch Toor Dal Premium Unpolished 1kg Prime 654,CAT004,Grocery,SUP057,Catch,377.24,428.73,141,279,2024-12-06,1
PRD00425,Organic Tattva Organic Basmati Rice 5kg Elite 428,CAT004,Grocery,SUP044,Organic Tattva,697.51,878.01,59,179,2024-04-17,1
PRD00426,Aashirvaad Toor Dal Premium Unpolished 1kg Prime 430,CAT004,Grocery,SUP009,Aashirvaad,415.87,496.18,72,283,2021-01-27,1
PRD00427,Tata Sampann Whole Wheat Flour 10kg Elite 209,CAT004,Grocery,SUP034,Tata Sampann,484.26,558.44,133,314,2024-11-16,1
PRD00428,Catch Natural Honey Pure 500g Pro 475,CAT004,Grocery,SUP060,Catch,244.75,311.12,61,388,2022-11-16,1
PRD00429,Patanjali Pure Cold Pressed Mustard Oil 1L Pro 469,CAT004,Grocery,SUP053,Patanjali,550.01,725.58,51,180,2023-12-02,1
PRD00430,Catch Natural Honey Pure 500g Pro 851,CAT004,Grocery,SUP015,Catch,108.7,129.33,87,395,2021-02-24,1
PRD00431,Saffola Himalayan Pink Rock Salt 1kg Elite 297,CAT004,Grocery,SUP050,Saffola,521.2,614.87,36,146,2024-12-04,1
PRD00432,Organic Tattva Desi Cow Ghee Bilona 1L Eco 819,CAT004,Grocery,SUP033,Organic Tattva,647.04,845.55,35,176,2022-09-13,1
PRD00433,Aashirvaad Organic Turmeric Powder 500g Eco 460,CAT004,Grocery,SUP053,Aashirvaad,861.75,1065.88,45,122,2024-11-14,1
PRD00434,Organic Tattva Oats Rolled Breakfast 1kg Elite 676,CAT004,Grocery,SUP029,Organic Tattva,538.79,648.17,60,170,2023-06-15,1
PRD00435,Tata Sampann Raw Cashew Nuts Whole 500g Pro 391,CAT004,Grocery,SUP055,Tata Sampann,584.17,718.79,44,75,2023-04-07,1
PRD00436,Tata Sampann Organic Turmeric Powder 500g Prime 666,CAT004,Grocery,SUP010,Tata Sampann,507.7,630.05,34,87,2021-08-12,1
PRD00437,Catch Whole Wheat Flour 10kg Select 696,CAT004,Grocery,SUP047,Catch,271.12,320.21,98,173,2024-10-07,1
PRD00438,Organic Tattva Pure Cold Pressed Mustard Oil 1L Eco 277,CAT004,Grocery,SUP020,Organic Tattva,486.89,638.02,149,297,2021-10-21,1
PRD00439,Saffola Organic Basmati Rice 5kg Max 898,CAT004,Grocery,SUP008,Saffola,95.61,122.61,104,375,2024-07-28,1
PRD00440,Tata Sampann Kashmiri Red Chilli Powder 500g Classic 155,CAT004,Grocery,SUP045,Tata Sampann,320.83,366.81,129,294,2022-06-17,1
PRD00441,Aashirvaad Kashmiri Red Chilli Powder 500g Pro 789,CAT004,Grocery,SUP019,Aashirvaad,707.08,853.01,53,171,2021-04-14,1
PRD00442,Aashirvaad Raw Cashew Nuts Whole 500g Plus 444,CAT004,Grocery,SUP026,Aashirvaad,119.7,148.56,66,290,2024-05-03,1
PRD00443,Saffola Himalayan Pink Rock Salt 1kg Plus 880,CAT004,Grocery,SUP048,Saffola,167.06,206.94,122,251,2022-09-20,1
PRD00444,Daawat Himalayan Pink Rock Salt 1kg Elite 173,CAT004,Grocery,SUP027,Daawat,285.96,347.0,147,386,2021-02-22,1
PRD00445,Organic Tattva Raw Cashew Nuts Whole 500g Select 295,CAT004,Grocery,SUP040,Organic Tattva,335.27,417.63,63,347,2023-03-12,1
PRD00446,Aashirvaad Toor Dal Premium Unpolished 1kg Eco 145,CAT004,Grocery,SUP004,Aashirvaad,881.41,1037.38,48,94,2021-02-24,1
PRD00447,Aashirvaad Kashmiri Red Chilli Powder 500g Prime 114,CAT004,Grocery,SUP014,Aashirvaad,355.66,458.65,99,265,2024-01-11,1
PRD00448,Daawat Oats Rolled Breakfast 1kg Elite 659,CAT004,Grocery,SUP043,Daawat,518.56,612.68,55,154,2022-12-23,1
PRD00449,Saffola Organic Basmati Rice 5kg Pro 361,CAT004,Grocery,SUP042,Saffola,199.14,236.21,149,308,2023-01-15,1
PRD00450,Fortune Organic Basmati Rice 5kg Classic 776,CAT004,Grocery,SUP056,Fortune,290.54,377.7,144,242,2021-01-10,1
PRD00451,Saffola Desi Cow Ghee Bilona 1L Elite 489,CAT004,Grocery,SUP033,Saffola,505.23,641.37,45,137,2021-03-07,1
PRD00452,Tata Sampann Toor Dal Premium Unpolished 1kg Pro 353,CAT004,Grocery,SUP044,Tata Sampann,879.65,1046.75,56,125,2022-01-12,1
PRD00453,Organic Tattva Organic Turmeric Powder 500g Prime 341,CAT004,Grocery,SUP057,Organic Tattva,946.37,1257.16,42,178,2021-11-09,1
PRD00454,Tata Sampann Raw Cashew Nuts Whole 500g Prime 330,CAT004,Grocery,SUP034,Tata Sampann,182.3,238.81,144,185,2021-12-13,1
PRD00455,Daawat Desi Cow Ghee Bilona 1L Classic 346,CAT004,Grocery,SUP009,Daawat,563.47,683.36,44,152,2023-08-18,1
PRD00456,Aashirvaad Kashmiri Red Chilli Powder 500g Elite 983,CAT004,Grocery,SUP010,Aashirvaad,169.99,215.04,127,382,2022-07-25,1
PRD00457,Aashirvaad Desi Cow Ghee Bilona 1L Select 169,CAT004,Grocery,SUP002,Aashirvaad,549.39,726.05,32,98,2023-03-24,1
PRD00458,Saffola Organic Turmeric Powder 500g Classic 410,CAT004,Grocery,SUP013,Saffola,445.92,587.81,141,388,2023-03-25,1
PRD00459,Aashirvaad Pure Cold Pressed Mustard Oil 1L Plus 126,CAT004,Grocery,SUP015,Aashirvaad,735.01,918.25,42,152,2022-10-08,1
PRD00460,Tata Sampann Desi Cow Ghee Bilona 1L Select 181,CAT004,Grocery,SUP024,Tata Sampann,667.77,816.3,57,152,2024-12-21,1
PRD00461,Saffola Whole Wheat Flour 10kg Eco 585,CAT004,Grocery,SUP015,Saffola,169.45,198.22,64,254,2021-05-14,1
PRD00462,Daawat Oats Rolled Breakfast 1kg Elite 167,CAT004,Grocery,SUP056,Daawat,205.26,271.55,116,371,2024-12-11,1
PRD00463,Daawat Toor Dal Premium Unpolished 1kg Classic 514,CAT004,Grocery,SUP048,Daawat,747.47,933.21,49,167,2023-07-20,1
PRD00464,Tata Sampann Natural Honey Pure 500g Max 562,CAT004,Grocery,SUP999,Tata Sampann,458.49,598.64,91,282,2024-12-02,1
PRD00465,Tata Sampann Raw Cashew Nuts Whole 500g Elite 398,CAT004,Grocery,SUP040,Tata Sampann,442.8,578.8,96,268,2022-07-10,1
PRD00466,Aashirvaad Organic Basmati Rice 5kg Eco 949,CAT004,Grocery,SUP035,Aashirvaad,629.72,725.28,57,89,2022-10-23,1
PRD00467,Saffola Whole Wheat Flour 10kg Classic 431,CAT004,Grocery,SUP017,Saffola,453.05,528.8,135,379,2022-08-03,1
PRD00468,Aashirvaad Organic Turmeric Powder 500g Max 193,CAT004,Grocery,SUP033,Aashirvaad,148.32,180.53,106,171,2024-12-26,1
PRD00469,Aashirvaad Natural Honey Pure 500g Classic 663,CAT004,Grocery,SUP010,Aashirvaad,389.45,499.21,102,294,2022-03-28,1
PRD00470,Tata Sampann Whole Wheat Flour 10kg Classic 415,CAT004,Grocery,SUP013,Tata Sampann,325.11,416.77,117,223,2022-02-05,1
PRD00471,Catch Organic Basmati Rice 5kg Pro 569,CAT004,Grocery,SUP038,Catch,495.35,607.66,60,305,2024-04-07,1
PRD00472,Patanjali Desi Cow Ghee Bilona 1L Eco 519,CAT004,Grocery,SUP036,Patanjali,444.9,554.85,60,212,2023-10-21,1
PRD00473,Tata Sampann Kashmiri Red Chilli Powder 500g Plus 251,CAT004,Grocery,SUP054,Tata Sampann,94.83,113.62,78,368,2021-11-19,1
PRD00474,Catch Natural Honey Pure 500g Select 189,CAT004,Grocery,SUP045,Catch,89.37,108.22,82,191,2023-10-22,1
PRD00475,Aashirvaad Oats Rolled Breakfast 1kg Eco 867,CAT004,Grocery,SUP058,Aashirvaad,568.96,749.71,30,173,2023-06-12,1
PRD00476,Fortune Raw Cashew Nuts Whole 500g Classic 963,CAT004,Grocery,SUP027,Fortune,543.18,645.16,33,90,2023-06-17,1
PRD00477,Daawat Himalayan Pink Rock Salt 1kg Elite 726,CAT004,Grocery,SUP045,Daawat,97.66,121.21,140,285,2021-08-24,1
PRD00478,Catch Natural Honey Pure 500g Classic 723,CAT004,Grocery,SUP041,Catch,812.26,959.84,47,91,2024-09-24,1
PRD00479,Patanjali Toor Dal Premium Unpolished 1kg Plus 724,CAT004,Grocery,SUP041,Patanjali,255.61,303.49,84,150,2021-01-15,1
PRD00480,Daawat Pure Cold Pressed Mustard Oil 1L Classic 523,CAT004,Grocery,SUP045,Daawat,86.17,103.25,141,204,2021-11-07,1
PRD00481,Catch Roasted Almonds California 500g Max 415,CAT004,Grocery,SUP047,Catch,316.76,391.79,60,179,2023-06-13,1
PRD00482,Tata Sampann Natural Honey Pure 500g Plus 298,CAT004,Grocery,SUP009,Tata Sampann,344.12,411.59,146,272,2024-01-21,1
PRD00483,Aashirvaad Toor Dal Premium Unpolished 1kg Eco 985,CAT004,Grocery,SUP037,Aashirvaad,530.96,634.79,51,170,2021-09-10,1
PRD00484,Organic Tattva Oats Rolled Breakfast 1kg Pro 313,CAT004,Grocery,SUP002,Organic Tattva,567.54,678.16,47,83,2022-05-27,1
PRD00485,Saffola Organic Turmeric Powder 500g Plus 684,CAT004,Grocery,SUP021,Saffola,593.15,693.22,32,175,2023-12-28,1
PRD00486,Tata Sampann Oats Rolled Breakfast 1kg Prime 523,CAT004,Grocery,SUP020,Tata Sampann,123.55,161.3,107,265,2023-04-17,1
PRD00487,Fortune Whole Wheat Flour 10kg Select 903,CAT004,Grocery,SUP010,Fortune,78.84,92.35,71,263,2021-08-17,1
PRD00488,Organic Tattva Kashmiri Red Chilli Powder 500g Eco 850,CAT004,Grocery,SUP009,Organic Tattva,835.86,995.48,45,93,2021-09-22,1
PRD00489,Tata Sampann Kashmiri Red Chilli Powder 500g Eco 496,CAT004,Grocery,SUP039,Tata Sampann,690.88,850.74,25,114,2021-11-28,1
PRD00490,Organic Tattva Pure Cold Pressed Mustard Oil 1L Eco 147,CAT004,Grocery,SUP021,Organic Tattva,138.31,177.23,99,155,2023-11-07,1
PRD00491,Daawat Kashmiri Red Chilli Powder 500g Prime 383,CAT004,Grocery,SUP008,Daawat,526.71,675.67,32,109,2022-03-09,1
PRD00492,Fortune Organic Basmati Rice 5kg Elite 655,CAT004,Grocery,SUP011,Fortune,362.04,431.72,78,391,2023-10-08,1
PRD00493,Catch Pure Cold Pressed Mustard Oil 1L Select 653,CAT004,Grocery,SUP004,Catch,446.5,517.33,120,381,2021-02-13,1
PRD00494,Saffola Pure Cold Pressed Mustard Oil 1L Classic 283,CAT004,Grocery,SUP053,Saffola,682.73,893.47,53,153,2023-05-11,1
PRD00495,Fortune Kashmiri Red Chilli Powder 500g Eco 681,CAT004,Grocery,SUP044,Fortune,164.27,212.14,149,269,2021-08-10,1
PRD00496,Patanjali Desi Cow Ghee Bilona 1L Eco 337,CAT004,Grocery,SUP059,Patanjali,902.44,1047.75,41,121,2024-03-23,1
PRD00497,Organic Tattva Desi Cow Ghee Bilona 1L Select 564,CAT004,Grocery,SUP011,Organic Tattva,486.19,,74,239,2024-08-28,1
PRD00498,Organic Tattva Roasted Almonds California 500g Plus 620,CAT004,Grocery,SUP030,Organic Tattva,138.15,178.55,73,233,2021-05-18,1
PRD00499,Saffola Raw Cashew Nuts Whole 500g Elite 735,CAT004,Grocery,SUP053,Saffola,265.54,309.01,121,248,2021-06-07,1
PRD00500,Saffola Oats Rolled Breakfast 1kg Classic 680,CAT004,Grocery,SUP037,Saffola,757.53,936.13,40,97,2021-12-23,1
PRD00501,Fortune Toor Dal Premium Unpolished 1kg Eco 433,CAT004,Grocery,SUP007,Fortune,547.35,707.96,36,114,2024-02-20,1
PRD00502,Saffola Desi Cow Ghee Bilona 1L Select 606,CAT004,Grocery,SUP041,Saffola,628.72,721.0,38,179,2022-10-25,1
PRD00503,Aashirvaad Organic Basmati Rice 5kg Plus 563,CAT004,Grocery,SUP020,Aashirvaad,525.79,634.01,53,100,2022-11-11,1
PRD00504,Catch Natural Honey Pure 500g Classic 835,CAT004,Grocery,SUP026,Catch,934.24,1118.52,30,149,2021-10-17,1
PRD00505,Catch Whole Wheat Flour 10kg Pro 478,CAT004,Grocery,SUP019,Catch,860.47,1140.95,25,165,2023-02-28,1
PRD00506,Daawat Organic Basmati Rice 5kg Classic 819,CAT004,Grocery,SUP014,Daawat,579.1,725.03,49,126,2024-07-18,1
PRD00507,Aashirvaad Desi Cow Ghee Bilona 1L Eco 242,CAT004,Grocery,SUP056,Aashirvaad,215.35,259.46,106,365,2024-03-10,1
PRD00508,Aashirvaad Desi Cow Ghee Bilona 1L Plus 111,CAT004,Grocery,SUP009,Aashirvaad,109.93,125.21,122,318,2024-03-03,1
PRD00509,Saffola Desi Cow Ghee Bilona 1L Eco 907,CAT004,Grocery,SUP029,Saffola,674.33,888.38,36,133,2024-09-27,1
PRD00510,Organic Tattva Raw Cashew Nuts Whole 500g Elite 290,CAT004,Grocery,SUP018,Organic Tattva,429.42,,123,366,2022-12-17,1
PRD00511,Organic Tattva Raw Cashew Nuts Whole 500g Pro 138,CAT004,Grocery,SUP010,Organic Tattva,559.18,709.29,32,149,2024-12-03,1
PRD00512,Catch Oats Rolled Breakfast 1kg Eco 629,CAT004,Grocery,SUP043,Catch,115.8,151.51,71,212,2024-11-24,1
PRD00513,Fortune Desi Cow Ghee Bilona 1L Prime 727,CAT004,Grocery,SUP037,Fortune,92.76,111.04,61,270,2024-09-16,1
PRD00514,Organic Tattva Oats Rolled Breakfast 1kg Classic 461,CAT004,Grocery,SUP048,Organic Tattva,914.33,1177.91,43,96,2021-12-20,1
PRD00515,Catch Roasted Almonds California 500g Pro 744,CAT004,Grocery,SUP002,Catch,473.21,551.51,66,318,2023-12-20,1
PRD00516,Patanjali Roasted Almonds California 500g Max 229,CAT004,Grocery,SUP018,Patanjali,502.56,653.26,42,107,2022-10-09,1
PRD00517,Tata Sampann Roasted Almonds California 500g Max 718,CAT004,Grocery,SUP012,Tata Sampann,203.03,252.82,79,318,2024-06-26,1
PRD00518,Daawat Roasted Almonds California 500g Eco 285,CAT004,Grocery,SUP010,Daawat,768.43,1000.64,46,85,2022-10-27,1
PRD00519,Saffola Toor Dal Premium Unpolished 1kg Classic 343,CAT004,Grocery,SUP017,Saffola,642.9,818.33,35,101,2023-01-21,1
PRD00520,Tata Sampann Pure Cold Pressed Mustard Oil 1L Plus 575,CAT004,Grocery,SUP025,Tata Sampann,405.86,482.69,128,209,2024-11-23,1
PRD00521,Catch Toor Dal Premium Unpolished 1kg Plus 643,CAT004,Grocery,SUP003,Catch,832.6,947.8,53,123,2023-09-22,1
PRD00522,Organic Tattva Pure Cold Pressed Mustard Oil 1L Classic 725,CAT004,Grocery,SUP042,Organic Tattva,875.83,1139.79,46,109,2023-02-09,1
PRD00523,Saffola Natural Honey Pure 500g Eco 891,CAT004,Grocery,SUP012,Saffola,656.14,773.23,37,141,2023-11-23,1
PRD00524,Tata Sampann Organic Turmeric Powder 500g Pro 951,CAT004,Grocery,SUP047,Tata Sampann,106.5,128.85,127,176,2024-06-08,1
PRD00525,Catch Roasted Almonds California 500g Elite 134,CAT004,Grocery,SUP008,Catch,66.45,76.55,136,318,2022-10-21,1
PRD00526,Fortune Oats Rolled Breakfast 1kg Max 976,CAT004,Grocery,SUP030,Fortune,592.24,712.58,36,89,2022-05-10,1
PRD00527,Fortune Desi Cow Ghee Bilona 1L Eco 383,CAT004,Grocery,SUP050,Fortune,741.27,938.3,45,107,2022-02-09,1
PRD00528,Saffola Organic Basmati Rice 5kg Classic 440,CAT004,Grocery,SUP060,Saffola,946.34,1118.04,41,97,2024-02-16,1
PRD00529,Saffola Kashmiri Red Chilli Powder 500g Plus 760,CAT004,Grocery,SUP017,Saffola,490.31,569.27,115,205,2021-08-23,1
PRD00530,Tata Sampann Pure Cold Pressed Mustard Oil 1L Max 172,CAT004,Grocery,SUP041,Tata Sampann,562.07,663.27,53,77,2024-03-21,1
PRD00531,Tata Sampann Organic Basmati Rice 5kg Classic 372,CAT004,Grocery,SUP050,Tata Sampann,182.2,217.65,110,297,2021-09-23,1
PRD00532,Patanjali Toor Dal Premium Unpolished 1kg Classic 513,CAT004,Grocery,SUP045,Patanjali,808.86,1039.03,29,144,2022-01-13,1
PRD00533,Fortune Toor Dal Premium Unpolished 1kg Select 441,CAT004,Grocery,SUP030,Fortune,662.06,799.67,30,121,2023-02-27,1
PRD00534,Daawat Roasted Almonds California 500g Plus 667,CAT004,Grocery,SUP045,Daawat,80.59,97.09,84,226,2024-02-21,1
PRD00535,Davidoff Isotonic Electrolyte Drink 500ml Max 747,CAT005,Beverages,SUP016,Davidoff,224.28,314.95,64,199,2021-12-19,1
PRD00536,Tetley Cold Brew Coffee Concentrate 300ml Max 911,CAT005,Beverages,SUP022,Tetley,270.95,393.56,128,397,2024-01-02,1
PRD00537,Paper Boat Sparkling Natural Mineral Water 750ml Pro 515,CAT005,Beverages,SUP056,Paper Boat,78.78,133.85,145,283,2024-11-28,1
PRD00538,Real Herbal Infusion Chamomile Tea Elite 173,CAT005,Beverages,SUP016,Real,41.78,57.89,143,154,2024-10-02,1
PRD00539,Tata Tea Green Tea Lemon Honey 100 Bags Plus 747,CAT005,Beverages,SUP053,Tata Tea,47.73,69.32,72,266,2022-10-03,1
PRD00540,Bru Cold Pressed Mixed Fruit Juice 1L Eco 709,CAT005,Beverages,SUP026,Bru,388.62,550.54,85,259,2023-12-22,1
PRD00541,Bru Isotonic Electrolyte Drink 500ml Plus 429,CAT005,Beverages,SUP008,Bru,405.57,685.8,65,301,2022-06-03,1
PRD00542,Real Classic Indian Masala Chai 500g Classic 272,CAT005,Beverages,SUP051,Real,341.81,534.65,116,212,2021-03-04,1
PRD00543,Tetley Energy Drink Sugar Free 250ml Plus 116,CAT005,Beverages,SUP038,Tetley,425.23,579.45,60,195,2021-12-21,1
PRD00544,Tetley Classic Indian Masala Chai 500g Eco 808,CAT005,Beverages,SUP012,Tetley,82.74,114.7,94,283,2024-07-08,1
PRD00545,Tata Tea Energy Drink Sugar Free 250ml Plus 834,CAT005,Beverages,SUP001,Tata Tea,252.45,450.85,140,361,2023-06-14,1
PRD00546,Raw Pressery Herbal Infusion Chamomile Tea Elite 220,CAT005,Beverages,SUP041,Raw Pressery,473.9,854.43,139,242,2022-08-25,1
PRD00547,Red Bull Premium Roasted Filter Coffee 500g Pro 298,CAT005,Beverages,SUP060,Red Bull,76.27,105.91,120,277,2022-03-22,1
PRD00548,Tata Tea Sparkling Natural Mineral Water 750ml Select 391,CAT005,Beverages,SUP048,Tata Tea,120.36,172.01,138,356,2024-01-04,1
PRD00549,B-Fizz Sparkling Natural Mineral Water 750ml Plus 261,CAT005,Beverages,SUP038,B-Fizz,382.4,585.62,74,168,2022-12-15,1
PRD00550,Paper Boat Energy Drink Sugar Free 250ml Classic 303,CAT005,Beverages,SUP007,Paper Boat,364.92,639.85,89,349,2021-06-08,1
PRD00551,Tetley Premium Roasted Filter Coffee 500g Elite 484,CAT005,Beverages,SUP014,Tetley,430.57,585.58,134,274,2021-07-05,1
PRD00552,Davidoff Energy Drink Sugar Free 250ml Plus 496,CAT005,Beverages,SUP022,Davidoff,194.94,296.06,84,311,2023-05-07,1
PRD00553,Tata Tea Green Tea Lemon Honey 100 Bags Pro 387,CAT005,Beverages,SUP057,Tata Tea,87.11,150.28,118,257,2022-06-08,1
PRD00554,Real Classic Indian Masala Chai 500g Plus 691,CAT005,Beverages,SUP031,Real,466.41,805.55,71,255,2024-04-19,1
PRD00555,Red Bull Cold Brew Coffee Concentrate 300ml Pro 847,CAT005,Beverages,SUP058,Red Bull,219.79,381.92,91,233,2024-10-08,1
PRD00556,Real Energy Drink Sugar Free 250ml Pro 527,CAT005,Beverages,SUP026,Real,470.98,634.75,120,337,2021-07-17,1
PRD00557,Bru Cold Brew Coffee Concentrate 300ml Eco 607,CAT005,Beverages,SUP023,Bru,134.43,210.61,61,327,2024-04-05,1
PRD00558,Raw Pressery Classic Indian Masala Chai 500g Max 116,CAT005,Beverages,SUP050,Raw Pressery,243.3,353.1,150,267,2021-08-15,1
PRD00559,Tetley Green Tea Lemon Honey 100 Bags Plus 908,CAT005,Beverages,SUP025,Tetley,421.56,674.89,150,312,2021-11-03,1
PRD00560,B-Fizz Isotonic Electrolyte Drink 500ml Pro 403,CAT005,Beverages,SUP040,B-Fizz,218.79,314.33,138,288,2022-11-03,1
PRD00561,Tata Tea Isotonic Electrolyte Drink 500ml Select 152,CAT005,Beverages,SUP042,Tata Tea,75.49,111.53,139,160,2023-06-06,1
PRD00562,Bru Herbal Infusion Chamomile Tea Elite 241,CAT005,Beverages,SUP038,Bru,471.47,671.35,74,316,2024-12-25,1
PRD00563,Raw Pressery Premium Roasted Filter Coffee 500g Select 461,CAT005,Beverages,SUP023,Raw Pressery,433.56,667.75,114,220,2021-02-12,1
PRD00564,Davidoff Cold Brew Coffee Concentrate 300ml Max 581,CAT005,Beverages,SUP024,Davidoff,347.97,566.41,128,380,2023-08-20,1
PRD00565,Raw Pressery Cold Pressed Mixed Fruit Juice 1L Eco 189,CAT005,Beverages,SUP018,Raw Pressery,61.48,107.78,96,395,2021-02-06,1
